,time,x,y,theta
1521,15.21,552.3185,3.569,-1.59715801513
1522,15.22,552.3295,3.5735,-1.59716296272
1523,15.23,552.324,3.5685,-1.59715150358
1524,15.24,552.3265,3.572,-1.59717724916
1525,15.25,552.32,3.577,-1.59715247063
1526,15.26,552.326,3.574,-1.59718205396
1527,15.27,552.3215,3.574,-1.59716471716
1528,15.28,552.327,3.578,-1.59717737934
1529,15.29,552.329,3.572,-1.5971643107
1530,15.3,552.3255,3.5785,-1.59716492394
1531,15.31,552.326,3.562,-1.59718006542
1532,15.32,552.325,3.5845,-1.59718098426
1533,15.33,552.327,3.5745,-1.59714967374
1534,15.34,552.3265,3.57,-1.59718535867
1535,15.35,552.3255,3.569,-1.59716843104
1536,15.36,552.3275,3.569,-1.59713402433
1537,15.37,552.3215,3.568,-1.59714601069
1538,15.38,552.3285,3.573,-1.59715798234
1539,15.39,552.326,3.567,-1.59715985616
1540,15.4,552.3365,3.567,-1.59716236615
1541,15.41,552.3285,3.5635,-1.59720684781
1542,15.42,552.332,3.5725,-1.59714721371
1543,15.43,552.323,3.573,-1.59718355253
1544,15.44,552.3305,3.5735,-1.59719166157
1545,15.45,552.3315,3.578,-1.59717291068
1546,15.46,552.3315,3.58,-1.59718411146
1547,15.47,552.327,3.5755,-1.59717455897
1548,15.48,552.332,3.5645,-1.59715385915
1549,15.49,552.331,3.5745,-1.59717416336
1550,15.5,552.331,3.576,-1.59717237783
1551,15.51,552.3285,3.5735,-1.59714965336
1552,15.52,552.331,3.5755,-1.597187198
1553,15.53,552.33,3.589,-1.59719664821
1554,15.54,552.3315,3.5815,-1.59716611376
1555,15.55,552.3355,3.5745,-1.59720428661
1556,15.56,552.3235,3.579,-1.59719365907
1557,15.57,552.337,3.5715,-1.59718660802
1558,15.58,552.334,3.573,-1.59711546753
1559,15.59,552.324,3.5785,-1.59716012633
1560,15.6,552.337,3.5735,-1.59717092713
1561,15.61,552.328,3.5695,-1.59712150427
1562,15.62,552.328,3.575,-1.59713287294
1563,15.63,552.319,3.568,-1.59711798163
1564,15.64,552.329,3.5735,-1.59717249755
1565,15.65,552.326,3.5695,-1.59713487046
1566,15.66,552.3275,3.571,-1.59712877102
1567,15.67,552.329,3.568,-1.59714156348
1568,15.68,552.3285,3.5685,-1.59714363385
1569,15.69,552.3285,3.5725,-1.59717325971
1570,15.7,552.328,3.58,-1.59720331419
1571,15.71,552.3335,3.573,-1.59717835618
1572,15.72,552.3325,3.5825,-1.59718514685
1573,15.73,552.33,3.578,-1.59716972241
1574,15.74,552.335,3.577,-1.59715472303
1575,15.75,552.3265,3.57,-1.59720077776
1576,15.76,552.334,3.5785,-1.59716946345
1577,15.77,552.336,3.578,-1.59718368636
1578,15.78,552.331,3.566,-1.59714426577
1579,15.79,552.3345,3.5745,-1.59714546797
1580,15.8,552.3315,3.5665,-1.59717923873
1581,15.81,552.334,3.5705,-1.59714081251
1582,15.82,552.3375,3.5675,-1.59716940457
1583,15.83,552.3345,3.5765,-1.59713925026
1584,15.84,552.3385,3.563,-1.59713579494
1585,15.85,552.338,3.567,-1.59713723747
1586,15.86,552.3345,3.571,-1.59714064554
1587,15.87,552.3325,3.56,-1.59713263075
1588,15.88,552.3335,3.5655,-1.59715983971
1589,15.89,552.326,3.5635,-1.59716523313
1590,15.9,552.3295,3.5715,-1.59714713032
1591,15.91,552.334,3.5615,-1.59715276669
1592,15.92,552.3355,3.5745,-1.59718008929
1593,15.93,552.3305,3.572,-1.59717699196
1594,15.94,552.3345,3.5755,-1.59719998414
1595,15.95,552.322,3.567,-1.5971514591
1596,15.96,552.3215,3.5845,-1.59712975683
1597,15.97,552.326,3.5545,-1.59715826792
1598,15.98,552.3285,3.584,-1.59719671169
1599,15.99,552.3235,3.57,-1.59715713862
1600,16.0,552.3275,3.5715,-1.59717266405
1601,16.01,552.325,3.56,-1.59715257443
1602,16.02,552.335,3.5705,-1.59715353618
1603,16.03,552.3315,3.565,-1.59715644
1604,16.04,552.3315,3.572,-1.59714502795
1605,16.05,552.327,3.5705,-1.5971454625
1606,16.06,552.3405,3.5645,-1.59715683436
1607,16.07,552.331,3.572,-1.59718836446
1608,16.08,552.333,3.5755,-1.59719645764
1609,16.09,552.334,3.5695,-1.59716914082
1610,16.1,552.329,3.574,-1.59718712679
1611,16.11,552.333,3.5735,-1.5971683634
1612,16.12,552.3335,3.58,-1.59719781507
1613,16.13,552.3245,3.5835,-1.59718213396
1614,16.14,552.3295,3.5795,-1.59715794124
1615,16.15,552.329,3.5725,-1.59716167043
1616,16.16,552.3285,3.571,-1.59713743521
1617,16.17,552.3295,3.5755,-1.59719703932
1618,16.18,552.3225,3.5705,-1.59716008277
1619,16.19,552.332,3.5755,-1.59714990461
1620,16.2,552.3255,3.5725,-1.59716573497
1621,16.21,552.326,3.582,-1.59715556425
1622,16.22,552.327,3.567,-1.59718641029
1623,16.23,552.3285,3.5785,-1.59718046314
1624,16.24,552.323,3.5725,-1.59718647696
1625,16.25,552.326,3.566,-1.59716336674
1626,16.26,552.3305,3.5705,-1.59719714264
1627,16.27,552.3255,3.5775,-1.59712106791
1628,16.28,552.3265,3.575,-1.59713044533
1629,16.29,552.326,3.577,-1.59712220732
1630,16.3,552.323,3.5535,-1.59712929283
1631,16.31,552.3245,3.572,-1.59714337446
1632,16.32,552.328,3.571,-1.59717335297
1633,16.33,552.325,3.576,-1.59715145772
1634,16.34,552.3245,3.568,-1.59714613247
1635,16.35,552.3325,3.58,-1.59717144611
1636,16.36,552.3205,3.5705,-1.59715339685
1637,16.37,552.3305,3.567,-1.59715194074
1638,16.38,552.3325,3.565,-1.59720251329
1639,16.39,552.3355,3.5815,-1.59721260707
1640,16.4,552.332,3.565,-1.59716295027
1641,16.41,552.3305,3.5785,-1.59715565839
1642,16.42,552.33,3.565,-1.59716755767
1643,16.43,552.3335,3.5665,-1.59712947009
1644,16.44,552.337,3.572,-1.59719690993
1645,16.45,552.336,3.578,-1.59719209526
1646,16.46,552.329,3.566,-1.59714188823
1647,16.47,552.3315,3.5745,-1.59716658934
1648,16.48,552.3275,3.571,-1.59714345091
1649,16.49,552.331,3.574,-1.59715431382
1650,16.5,552.331,3.5715,-1.59716026379
1651,16.51,552.328,3.585,-1.59715935855
1652,16.52,552.3295,3.5735,-1.59716822359
1653,16.53,552.3355,3.5775,-1.59718704706
1654,16.54,552.33,3.5705,-1.59717250535
1655,16.55,552.3275,3.586,-1.59718582977
1656,16.56,552.331,3.5725,-1.59716715323
1657,16.57,552.3285,3.5745,-1.59716686687
1658,16.58,552.3295,3.5845,-1.5971793355
1659,16.59,552.3295,3.582,-1.59718594707
1660,16.6,552.3315,3.567,-1.5971444912
1661,16.61,552.327,3.573,-1.59714917337
1662,16.62,552.331,3.5675,-1.59720926012
1663,16.63,552.331,3.5675,-1.59712221481
1664,16.64,552.3355,3.5685,-1.59715991256
1665,16.65,552.328,3.578,-1.59719547428
1666,16.66,552.3305,3.577,-1.59720379547
1667,16.67,552.327,3.5775,-1.59717649745
1668,16.68,552.331,3.5775,-1.59719316212
1669,16.69,552.3385,3.574,-1.5972014161
1670,16.7,552.3315,3.5755,-1.59718935509
1671,16.71,552.3385,3.5645,-1.59717361491
1672,16.72,552.3365,3.5705,-1.59718177016
1673,16.73,552.3325,3.584,-1.59720035156
1674,16.74,552.3315,3.559,-1.5971730474
1675,16.75,552.335,3.5735,-1.59719465834
1676,16.76,552.3205,3.559,-1.59712793425
1677,16.77,552.3255,3.5725,-1.5971665436
1678,16.78,552.3355,3.5715,-1.59717397793
1679,16.79,552.3305,3.57,-1.59718176812
1680,16.8,552.3195,3.5695,-1.59715722672
1681,16.81,552.328,3.574,-1.59714158115
1682,16.82,552.33,3.5835,-1.59719583092
1683,16.83,552.329,3.5855,-1.59722570509
1684,16.84,552.323,3.569,-1.59712386519
1685,16.85,552.325,3.5775,-1.59713921454
1686,16.86,552.328,3.5775,-1.59715990729
1687,16.87,552.326,3.5735,-1.59715001106
1688,16.88,552.316,3.5845,-1.59716394165
1689,16.89,552.3225,3.573,-1.59712043202
1690,16.9,552.319,3.586,-1.59717478941
1691,16.91,552.322,3.581,-1.5971694504
1692,16.92,552.326,3.587,-1.597224138
1693,16.93,552.325,3.58,-1.59718169421
1694,16.94,552.3205,3.5845,-1.59716974746
1695,16.95,552.319,3.576,-1.59719075278
1696,16.96,552.319,3.569,-1.59718560491
1697,16.97,552.3315,3.581,-1.59722553704
1698,16.98,552.316,3.5795,-1.59719188871
1699,16.99,552.321,3.583,-1.59716280991
1700,17.0,552.3275,3.582,-1.59715988707
1701,17.01,552.322,3.572,-1.59714430011
1702,17.02,552.3235,3.571,-1.59716246175
1703,17.03,552.334,3.5665,-1.59718242604
1704,17.04,552.3305,3.563,-1.5971134358
1705,17.05,552.326,3.5545,-1.59711301913
1706,17.06,552.3285,3.558,-1.59711107449
1707,17.07,552.33,3.572,-1.59713540386
1708,17.08,552.3275,3.5545,-1.59711964117
1709,17.09,552.333,3.565,-1.59712325344
1710,17.1,552.327,3.56,-1.59712091928
1711,17.11,552.32,3.5705,-1.59711604028
1712,17.12,552.328,3.5645,-1.59713469231
1713,17.13,552.327,3.572,-1.59715184364
1714,17.14,552.329,3.5685,-1.59713966451
1715,17.15,552.3255,3.58,-1.59718537194
1716,17.16,552.326,3.575,-1.59714440399
1717,17.17,552.327,3.5685,-1.59716440954
1718,17.18,552.33,3.557,-1.59713233437
1719,17.19,552.3275,3.5695,-1.5971656411
1720,17.2,552.325,3.567,-1.5971463702
1721,17.21,552.3335,3.5585,-1.59715625596
1722,17.22,552.3325,3.568,-1.5971454244
1723,17.23,552.3305,3.57,-1.59718407119
1724,17.24,552.329,3.564,-1.59714254572
1725,17.25,552.329,3.5735,-1.59717374929
1726,17.26,552.3345,3.5675,-1.59713536049
1727,17.27,552.3365,3.5675,-1.59716337739
1728,17.28,552.339,3.5735,-1.59718201419
1729,17.29,552.335,3.5755,-1.59721430848
1730,17.3,552.3285,3.565,-1.59714303808
1731,17.31,552.3255,3.568,-1.5971573843
1732,17.32,552.33,3.5685,-1.59717877648
1733,17.33,552.3235,3.582,-1.5971836461
1734,17.34,552.329,3.5715,-1.59717452527
1735,17.35,552.331,3.5655,-1.59717347016
1736,17.36,552.3295,3.5685,-1.59716453311
1737,17.37,552.3305,3.5705,-1.59716675689
1738,17.38,552.3265,3.561,-1.59713495881
1739,17.39,552.3255,3.5605,-1.59713665707
1740,17.4,552.337,3.5705,-1.59712713289
1741,17.41,552.3245,3.5635,-1.59712773738
1742,17.42,552.32,3.5655,-1.59715102754
1743,17.43,552.328,3.567,-1.59714219066
1744,17.44,552.3305,3.5665,-1.59715123275
1745,17.45,552.33,3.5615,-1.59713830219
1746,17.46,552.3345,3.5685,-1.59715407179
1747,17.47,552.332,3.5635,-1.59715172017
1748,17.48,552.331,3.561,-1.59713381155
1749,17.49,552.332,3.566,-1.59714312795
1750,17.5,552.3285,3.5645,-1.59715549709
1751,17.51,552.327,3.5705,-1.59714381865
1752,17.52,552.332,3.5625,-1.59712094762
1753,17.53,552.333,3.573,-1.59717399757
1754,17.54,552.329,3.5815,-1.59713986352
1755,17.55,552.324,3.574,-1.59717853583
1756,17.56,552.328,3.581,-1.59719227251
1757,17.57,552.324,3.586,-1.59716247188
1758,17.58,552.332,3.581,-1.59717334976
1759,17.59,552.3245,3.567,-1.59714144172
1760,17.6,552.3295,3.575,-1.59715435016
1761,17.61,552.3275,3.576,-1.59715662753
1762,17.62,552.326,3.572,-1.59712824755
1763,17.63,552.3225,3.5705,-1.59714812846
1764,17.64,552.319,3.582,-1.5971546522
1765,17.65,552.3265,3.5815,-1.59715480013
1766,17.66,552.3315,3.568,-1.59716363762
1767,17.67,552.329,3.572,-1.5971463706
1768,17.68,552.333,3.585,-1.59720923254
1769,17.69,552.326,3.5735,-1.59717306555
1770,17.7,552.3235,3.5675,-1.59711654008
1771,17.71,552.331,3.564,-1.59714780569
1772,17.72,552.3265,3.5615,-1.59711243488
1773,17.73,552.3315,3.5835,-1.59718686291
1774,17.74,552.3235,3.5655,-1.59715070826
1775,17.75,552.3275,3.578,-1.59716640625
1776,17.76,552.3265,3.575,-1.59713350698
1777,17.77,552.3335,3.574,-1.5971582375
1778,17.78,552.324,3.5745,-1.59713356309
1779,17.79,552.317,3.574,-1.59714613124
1780,17.8,552.327,3.567,-1.59713454426
1781,17.81,552.3225,3.577,-1.59717370698
1782,17.82,552.329,3.5805,-1.59714530744
1783,17.83,552.3245,3.562,-1.59713677234
1784,17.84,552.317,3.574,-1.59713956441
1785,17.85,552.321,3.5655,-1.59715274038
1786,17.86,552.3235,3.569,-1.59716225347
1787,17.87,552.3295,3.5635,-1.59714959362
1788,17.88,552.3245,3.5655,-1.59711977945
1789,17.89,552.329,3.5615,-1.597104992
1790,17.9,552.3265,3.5645,-1.59713938677
1791,17.91,552.3265,3.5635,-1.59714967273
1792,17.92,552.327,3.5715,-1.59713976913
1793,17.93,552.3205,3.5595,-1.59711758705
1794,17.94,552.33,3.5685,-1.59712084894
1795,17.95,552.3275,3.5775,-1.59718598981
1796,17.96,552.3265,3.5835,-1.59716588438
1797,17.97,552.325,3.5765,-1.59718616224
1798,17.98,552.3325,3.576,-1.59714517066
1799,17.99,552.336,3.568,-1.59716877783
1800,18.0,552.3325,3.5735,-1.59714970148
1801,18.01,552.331,3.568,-1.59715196994
1802,18.02,552.3265,3.5765,-1.59717142254
1803,18.03,552.327,3.5765,-1.59715735111
1804,18.04,552.33,3.5695,-1.59715357315
1805,18.05,552.326,3.5735,-1.5971763697
1806,18.06,552.3305,3.575,-1.5971954537
1807,18.07,552.332,3.561,-1.59715654991
1808,18.08,552.3345,3.58,-1.59719681753
1809,18.09,552.3345,3.5635,-1.59719124197
1810,18.1,552.329,3.574,-1.59716867838
1811,18.11,552.329,3.58,-1.59716294403
1812,18.12,552.3275,3.5785,-1.59716504399
1813,18.13,552.3365,3.576,-1.59715328255
1814,18.14,552.328,3.568,-1.59717627807
1815,18.15,552.3325,3.576,-1.59716079623
1816,18.16,552.331,3.5775,-1.59715925078
1817,18.17,552.3265,3.572,-1.59716159886
1818,18.18,552.329,3.572,-1.59716400117
1819,18.19,552.33,3.584,-1.59716200265
1820,18.2,552.332,3.579,-1.59715375172
1821,18.21,552.33,3.582,-1.59716525621
1822,18.22,552.3255,3.5735,-1.59715236362
1823,18.23,552.3285,3.577,-1.59717832045
1824,18.24,552.331,3.5695,-1.59718589509
1825,18.25,552.331,3.567,-1.59712560458
1826,18.26,552.3285,3.5715,-1.59714970148
1827,18.27,552.3315,3.567,-1.59713071358
1828,18.28,552.327,3.549,-1.59711216471
1829,18.29,552.3245,3.5685,-1.59711320644
1830,18.3,552.3255,3.5685,-1.59712411684
1831,18.31,552.3285,3.579,-1.59716236689
1832,18.32,552.3245,3.5675,-1.59715386923
1833,18.33,552.337,3.5795,-1.5971614665
1834,18.34,552.3255,3.574,-1.59713378754
1835,18.35,552.3225,3.5815,-1.59716112987
1836,18.36,552.3235,3.57,-1.59713844755
1837,18.37,552.332,3.576,-1.59718650215
1838,18.38,552.3275,3.56,-1.59710939606
1839,18.39,552.3365,3.5775,-1.59715007256
1840,18.4,552.324,3.5635,-1.59715645041
1841,18.41,552.328,3.568,-1.59712976145
1842,18.42,552.3295,3.5745,-1.59721047287
1843,18.43,552.3265,3.5685,-1.59715752522
1844,18.44,552.327,3.5695,-1.59715139859
1845,18.45,552.327,3.571,-1.59719999509
1846,18.46,552.3305,3.562,-1.59716804597
1847,18.47,552.3295,3.568,-1.59717537934
1848,18.48,552.333,3.567,-1.59717282422
1849,18.49,552.327,3.579,-1.59715351449
1850,18.5,552.336,3.57,-1.59714815299
1851,18.51,552.3285,3.5635,-1.59715329364
1852,18.52,552.3335,3.5685,-1.59718843967
1853,18.53,552.33,3.5665,-1.59713340828
1854,18.54,552.3285,3.5725,-1.59715996218
1855,18.55,552.33,3.572,-1.59715982986
1856,18.56,552.3405,3.581,-1.59717453644
1857,18.57,552.3295,3.5695,-1.59714401092
1858,18.58,552.33,3.5725,-1.59713383474
1859,18.59,552.332,3.5665,-1.59716436394
1860,18.6,552.329,3.5705,-1.59714392723
1861,18.61,552.3295,3.5625,-1.59716195014
1862,18.62,552.3235,3.561,-1.59715439243
1863,18.63,552.322,3.559,-1.59713224661
1864,18.64,552.3325,3.568,-1.59716462352
1865,18.65,552.3285,3.558,-1.59717060627
1866,18.66,552.324,3.562,-1.59713152812
1867,18.67,552.3265,3.5735,-1.59716554265
1868,18.68,552.331,3.5725,-1.59716283876
1869,18.69,552.33,3.571,-1.597153558
1870,18.7,552.331,3.5695,-1.59714288131
1871,18.71,552.326,3.576,-1.59717668195
1872,18.72,552.3315,3.5655,-1.59716421125
1873,18.73,552.334,3.5595,-1.59714516148
1874,18.74,552.3295,3.564,-1.59715102495
1875,18.75,552.3275,3.572,-1.5971441556
1876,18.76,552.3285,3.567,-1.59711202355
1877,18.77,552.334,3.5685,-1.59714540596
1878,18.78,552.3235,3.5625,-1.59710636344
1879,18.79,552.3295,3.5665,-1.59714810015
1880,18.8,552.325,3.583,-1.59716509683
1881,18.81,552.328,3.564,-1.59714981159
1882,18.82,552.321,3.5775,-1.59716007072
1883,18.83,552.332,3.5735,-1.59715979967
1884,18.84,552.3295,3.559,-1.59717320852
1885,18.85,552.326,3.5755,-1.59718046316
1886,18.86,552.326,3.563,-1.59715704866
1887,18.87,552.323,3.568,-1.59717507387
1888,18.88,552.33,3.572,-1.59715902088
1889,18.89,552.3265,3.5725,-1.59716455709
1890,18.9,552.324,3.5775,-1.59717799955
1891,18.91,552.3235,3.5785,-1.59716081616
1892,18.92,552.3295,3.578,-1.59717897357
1893,18.93,552.3275,3.584,-1.59714873285
1894,18.94,552.32,3.5865,-1.59716837525
1895,18.95,552.327,3.572,-1.59715503191
1896,18.96,552.319,3.579,-1.59717267087
1897,18.97,552.326,3.5735,-1.59715359023
1898,18.98,552.3245,3.5775,-1.59715143443
1899,18.99,552.3255,3.5675,-1.59712140506
1900,19.0,552.326,3.5685,-1.59713332372
1901,19.01,552.327,3.5725,-1.59714794189
1902,19.02,552.331,3.5745,-1.59713969461
1903,19.03,552.3285,3.574,-1.59713381464
1904,19.04,552.3325,3.5815,-1.597187643
1905,19.05,552.3315,3.5815,-1.59715135467
1906,19.06,552.325,3.5745,-1.59713082372
1907,19.07,552.3245,3.569,-1.59715309326
1908,19.08,552.326,3.569,-1.59710872887
1909,19.09,552.334,3.5715,-1.59714031662
1910,19.1,552.326,3.57,-1.5971438195
1911,19.11,552.3235,3.571,-1.59708354751
1912,19.12,552.327,3.5675,-1.59715820594
1913,19.13,552.33,3.564,-1.59716132714
1914,19.14,552.332,3.564,-1.5971198252
1915,19.15,552.333,3.5655,-1.59716352845
1916,19.16,552.3305,3.5565,-1.59714663874
1917,19.17,552.3335,3.5615,-1.59715459656
1918,19.18,552.329,3.55,-1.59713197415
1919,19.19,552.3395,3.558,-1.597145602
1920,19.2,552.3355,3.56,-1.59714403965
1921,19.21,552.3305,3.5615,-1.59715055354
1922,19.22,552.33,3.559,-1.59714765099
1923,19.23,552.3305,3.559,-1.59713971844
1924,19.24,552.33,3.557,-1.59715628219
1925,19.25,552.33,3.564,-1.59716087374
1926,19.26,552.33,3.5745,-1.59712896712
1927,19.27,552.327,3.573,-1.59714202039
1928,19.28,552.3265,3.578,-1.59716671472
1929,19.29,552.3315,3.5845,-1.59718869519
1930,19.3,552.3285,3.575,-1.59718115177
1931,19.31,552.3275,3.575,-1.5971289172
1932,19.32,552.3295,3.567,-1.59713190187
1933,19.33,552.3255,3.571,-1.5971320188
1934,19.34,552.329,3.5795,-1.59721746991
1935,19.35,552.3275,3.575,-1.59718552537
1936,19.36,552.33,3.5745,-1.59712787024
1937,19.37,552.3205,3.576,-1.59715774976
1938,19.38,552.326,3.564,-1.59714934803
1939,19.39,552.327,3.5685,-1.5971545238
1940,19.4,552.328,3.5565,-1.59711601276
1941,19.41,552.3275,3.5675,-1.5971729593
1942,19.42,552.323,3.5785,-1.59717785773
1943,19.43,552.328,3.5695,-1.59711097001
1944,19.44,552.329,3.5675,-1.59712360603
1945,19.45,552.3315,3.571,-1.59715814194
1946,19.46,552.329,3.5705,-1.59713612329
1947,19.47,552.3285,3.564,-1.59714944779
1948,19.48,552.329,3.5625,-1.59711894539
1949,19.49,552.331,3.5615,-1.59713641461
1950,19.5,552.332,3.5675,-1.59715263779
1951,19.51,552.328,3.569,-1.59715919018
1952,19.52,552.3305,3.5625,-1.59716196311
1953,19.53,552.3245,3.559,-1.59710000147
1954,19.54,552.3265,3.5695,-1.59713057354
1955,19.55,552.334,3.567,-1.59717591384
1956,19.56,552.3265,3.5635,-1.59711155535
1957,19.57,552.3265,3.565,-1.59711655157
1958,19.58,552.324,3.568,-1.59713679833
1959,19.59,552.3315,3.564,-1.59710828228
1960,19.6,552.3295,3.5765,-1.59715791398
1961,19.61,552.328,3.5695,-1.59713743419
1962,19.62,552.3285,3.577,-1.59714761646
1963,19.63,552.3265,3.565,-1.5971719172
1964,19.64,552.3205,3.5705,-1.59712781643
1965,19.65,552.3245,3.5735,-1.59716519516
1966,19.66,552.3315,3.577,-1.59717936066
1967,19.67,552.327,3.5665,-1.59714524938
1968,19.68,552.3245,3.5785,-1.59715223165
1969,19.69,552.3195,3.5755,-1.59715637847
1970,19.7,552.3265,3.575,-1.59714279154
1971,19.71,552.3225,3.566,-1.59715175352
1972,19.72,552.3275,3.569,-1.5971695829
1973,19.73,552.3315,3.572,-1.59718025903
1974,19.74,552.326,3.57,-1.59718274344
1975,19.75,552.321,3.5575,-1.59714395739
1976,19.76,552.3215,3.5635,-1.59712812337
1977,19.77,552.331,3.5675,-1.5971388391
1978,19.78,552.325,3.5595,-1.59709728509
1979,19.79,552.329,3.5595,-1.59716374609
1980,19.8,552.329,3.5665,-1.59714822304
1981,19.81,552.3225,3.573,-1.59716388009
1982,19.82,552.3285,3.5695,-1.59716647941
1983,19.83,552.331,3.561,-1.59709993685
1984,19.84,552.328,3.5725,-1.59714153526
1985,19.85,552.333,3.565,-1.59716898883
1986,19.86,552.333,3.5725,-1.59717637425
1987,19.87,552.332,3.5615,-1.59714735589
1988,19.88,552.3325,3.5685,-1.59715554933
1989,19.89,552.3365,3.571,-1.59719619561
1990,19.9,552.333,3.57,-1.59711597438
1991,19.91,552.328,3.5575,-1.59712894735
1992,19.92,552.333,3.5635,-1.59711373563
1993,19.93,552.33,3.57,-1.59716268664
1994,19.94,552.3365,3.5645,-1.59713111101
1995,19.95,552.335,3.565,-1.59717668678
1996,19.96,552.3325,3.5635,-1.59716430479
1997,19.97,552.3355,3.5585,-1.59714685284
1998,19.98,552.332,3.549,-1.59714579087
1999,19.99,552.33,3.5615,-1.59713264342
2000,20.0,552.3305,3.5695,-1.59718659954
2001,20.01,552.329,3.557,-1.59715072844
2002,20.02,552.3245,3.571,-1.59713661203
2003,20.03,552.325,3.5735,-1.59714795698
2004,20.04,552.3285,3.572,-1.59713777512
2005,20.05,552.3315,3.5815,-1.59720644347
2006,20.06,552.329,3.5705,-1.59719124256
2007,20.07,552.3265,3.562,-1.597128283
2008,20.08,552.3285,3.579,-1.59718392931
2009,20.09,552.3335,3.578,-1.59717253901
2010,20.1,552.329,3.572,-1.59714956646
2011,20.11,552.3345,3.571,-1.59711501456
2012,20.12,552.3315,3.5805,-1.59718247554
2013,20.13,552.328,3.5745,-1.59711931107
2014,20.14,552.331,3.578,-1.59714669556
2015,20.15,552.3345,3.5835,-1.59717084019
2016,20.16,552.3265,3.57,-1.59718606502
2017,20.17,552.3265,3.573,-1.59714423711
2018,20.18,552.324,3.577,-1.59717122773
2019,20.19,552.325,3.5735,-1.59716989764
2020,20.2,552.3275,3.575,-1.59714854259
2021,20.21,552.327,3.58,-1.59722158975
2022,20.22,552.3265,3.583,-1.59715888325
2023,20.23,552.327,3.5785,-1.59716737484
2024,20.24,552.3255,3.5725,-1.59709546588
2025,20.25,552.328,3.5775,-1.59718974851
2026,20.26,552.3215,3.5785,-1.59713728284
2027,20.27,552.3265,3.576,-1.59714357319
